,Year,Week,Position,Player,Team,Rank,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
5442,2023,11,TE,Lucas Krull,DEN,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5443,2023,11,TE,Hunter Long,LAR,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5444,2023,11,TE,Tyree Jackson,NYG,67,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5445,2023,11,TE,Albert Okwuegbunam Jr.,PHI,68,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5446,2023,11,TE,Eric Saubert,SF,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5447,2023,11,TE,Hunter Kampmoyer,LAC,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5448,2023,11,TE,Nick Vannett,LAC,71,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5449,2023,11,TE,Stephen Anderson,LAC,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5450,2023,11,TE,Zack Kuntz,NYJ,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5451,2023,11,TE,Tucker Fisk,ATL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5452,2023,11,TE,Anthony Firkser,DET,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5453,2023,11,TE,Kenny Yeboah,NYJ,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5454,2023,11,TE,Matt Sokol,NE,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5455,2023,11,TE,Tanner Conner,MIA,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5456,2023,11,TE,Johnny Mundt,MIN,79,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5457,2023,11,TE,Grant Calcaterra,PHI,80,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5458,2023,11,TE,Davis Allen,LAR,81,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5459,2023,11,TE,Kevin Rader,TEN,82,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5460,2023,11,TE,Leroy Watson,TEN,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5461,2023,11,TE,Brayden Willis,SF,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5462,2023,11,TE,Rodney Williams,PIT,85,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5463,2023,11,TE,Zach Ertz,WAS,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5464,2023,11,TE,C.J. Uzomah,PHI,87,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5465,2023,11,TE,Mike Gesicki,CIN,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5466,2023,11,TE,Andrew Beck,HOU,89,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5467,2023,11,TE,Dawson Knox,BUF,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5468,2023,11,TE,Irv Smith Jr.,KC,91,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5469,2023,11,TE,Trevon Wesco,TEN,92,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5470,2023,11,TE,Jesper Horsted,LV,93,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5471,2023,11,TE,Ross Dwelley,SF,94,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5472,2023,11,TE,Durham Smythe,MIA,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5473,2023,11,TE,Jordan Akins,CLE,96,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5474,2023,11,TE,Ian Thomas,CAR,97,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5475,2023,11,TE,Hayden Hurst,LAC,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5476,2023,11,TE,Dallas Goedert,PHI,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5477,2023,11,TE,Brycen Hopkins,LAR,100,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5478,2023,11,TE,Taysom Hill,NO,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5479,2023,11,TE,Mo Alie-Cox,IND,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5480,2023,11,TE,Robert Tonyan,CHI,103,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5481,2023,11,TE,Jonnu Smith,MIA,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5482,2023,11,TE,Gerald Everett,CHI,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5483,2023,11,TE,Austin Hooper,NE,106,1,0,0,0.0,0,0.0,13,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5484,2023,11,TE,Hunter Henry,NE,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5485,2023,11,TE,Darren Waller,NYG,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5486,2023,11,TE,Chris Manhertz,NYG,109,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5487,2023,11,TE,Blake Bell,KC,110,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5488,2023,11,TE,MyCole Pruitt,PIT,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5489,2023,11,TE,Parker Hesse,ATL,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5490,2023,11,TE,Colby Parkinson,LAR,113,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5491,2023,11,TE,Ben Sims,GB,114,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5492,2023,11,TE,Brock Wright,DET,115,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5493,2023,11,TE,Will Mallory,IND,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5494,2023,11,TE,Brevin Jordan,HOU,117,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5495,2023,11,TE,Foster Moreau,NO,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5496,2023,11,TE,David Wells,TB,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5497,2023,11,TE,Jimmy Graham,NO,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5498,2023,11,TE,Ko Kieft,TB,121,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5499,2023,11,TE,Connor Heyward,PIT,122,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5500,2023,11,TE,Drew Ogletree,IND,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5501,2023,11,TE,Teagan Quitoriano,HOU,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5502,2023,11,TE,Isaiah Likely,BAL,125,1,0,0,0.0,0,0.0,8,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
5503,2023,11,TE,James Mitchell,DET,126,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5504,2023,11,TE,Harrison Bryant,LV,127,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5505,2023,11,TE,Greg Dulcich,DEN,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5506,2023,11,TE,Peyton Hendershot,DAL,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5507,2023,11,TE,Matt Bushman,KC,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5508,2023,11,TE,Kylen Granson,IND,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5509,2023,11,TE,Kyle Pitts,ATL,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5510,2023,11,TE,Giovanni Ricci,CLE,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5511,2023,11,TE,Charlie Woerner,ATL,134,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5512,2023,11,TE,Juwan Johnson,NO,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5513,2023,11,TE,Noah Gray,KC,136,1,0,0,0.0,0,0.0,12,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5514,2023,11,TE,Mitchell Wilcox,NE,137,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5515,2023,11,TE,Josiah Deguara,JAC,138,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5516,2023,11,TE,Chris Pierce Jr.,CAR,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5517,2023,12,TE,Tyler Higbee,LAR,1,1,5,29,5.8,16,3.2,16,3.2,13,2.6,3,0.6,1,5,0.0,5,0,2,0,0,0,0,0,7
5518,2023,12,TE,Sam LaPorta,DET,2,1,5,47,9.4,29,5.8,64,12.8,18,3.6,0,0.0,1,8,0.0,6,1,2,1,1,1,0,0,31
5519,2023,12,TE,Pat Freiermuth,PIT,3,1,9,120,13.3,74,8.2,105,11.7,46,5.1,23,2.6,0,11,0.0,9,0,0,4,2,0,0,0,29
5520,2023,12,TE,T.J. Hockenson,MIN,4,1,5,50,10.0,44,8.8,52,10.4,6,1.2,0,0.0,0,6,0.0,5,0,1,2,0,0,0,0,17
5521,2023,12,TE,Gerald Everett,CHI,5,1,4,43,10.8,29,7.3,29,7.3,14,3.5,1,0.3,0,4,0.0,4,0,2,1,1,1,0,0,31
5522,2023,12,TE,Travis Kelce,KC,6,1,6,91,15.2,64,10.7,80,13.3,27,4.5,4,0.7,0,7,0.0,6,0,0,4,2,0,0,0,27
5523,2023,12,TE,Tucker Kraft,GB,7,1,2,15,7.5,6,3.0,6,3.0,9,4.5,0,0.0,0,2,0.0,2,0,1,0,0,0,0,0,9
5524,2023,12,TE,Drew Sample,CIN,8,1,1,11,11.0,-1,-1.0,-1,-1.0,12,12.0,2,2.0,1,1,0.0,1,0,1,1,0,0,0,0,11
5525,2023,12,TE,Adam Trautman,DEN,9,1,1,8,8.0,8,8.0,8,8.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,8
5526,2023,12,TE,Taysom Hill,NO,10,1,2,55,27.5,34,17.0,34,17.0,21,10.5,10,5.0,1,2,0.0,2,0,0,2,1,1,0,0,36
5527,2023,12,TE,Trey McBride,ARI,11,1,7,60,8.6,26,3.7,37,5.3,34,4.9,5,0.7,0,9,0.0,7,0,2,3,0,0,0,0,16
5528,2023,12,TE,David Njoku,CLE,12,1,6,59,9.8,41,6.8,67,11.2,18,3.0,8,1.3,0,9,0.0,7,1,1,3,0,0,0,0,17
5529,2023,12,TE,Luke Farrell,JAC,13,1,3,55,18.3,12,4.0,24,8.0,43,14.3,0,0.0,0,5,0.0,3,0,1,1,1,1,1,0,42
5530,2023,12,TE,Evan Engram,JAC,14,1,5,49,9.8,33,6.6,51,10.2,16,3.2,0,0.0,0,8,0.0,6,1,1,1,1,0,0,0,21
5531,2023,12,TE,Cade Otton,TB,15,1,4,45,11.3,9,2.3,9,2.3,36,9.0,8,2.0,1,4,0.0,4,0,1,1,1,0,0,0,24
5532,2023,12,TE,Chigoziem Okonkwo,TEN,16,1,4,45,11.3,27,6.8,33,8.3,18,4.5,10,2.5,0,5,0.0,4,0,1,1,1,0,0,0,25
5533,2023,12,TE,Juwan Johnson,NO,17,1,4,45,11.3,33,8.3,59,14.8,12,3.0,3,0.8,0,7,0.0,4,0,1,2,1,0,0,0,23
5534,2023,12,TE,Cole Kmet,CHI,18,1,7,43,6.1,12,1.7,12,1.7,31,4.4,15,2.1,0,7,0.0,7,0,0,1,1,0,0,0,24
5535,2023,12,TE,Harrison Bryant,LV,19,1,1,2,2.0,2,2.0,2,2.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,2
5536,2023,12,TE,Isaiah Likely,BAL,20,1,4,40,10.0,-3,-0.8,2,0.5,43,10.8,12,3.0,1,6,0.0,4,0,0,2,0,0,0,0,18
5537,2023,12,TE,Dalton Kincaid,BUF,21,1,5,38,7.6,26,5.2,47,9.4,12,2.4,0,0.0,0,6,0.0,6,1,0,1,0,0,0,0,14
5538,2023,12,TE,Jake Ferguson,DAL,22,1,1,35,35.0,28,28.0,72,72.0,7,7.0,0,0.0,0,3,0.0,1,0,0,1,1,1,0,0,35
5539,2023,12,TE,Tyler Conklin,NYJ,23,1,4,33,8.3,9,2.3,13,3.3,24,6.0,7,1.8,1,5,0.0,4,0,0,0,0,0,0,0,9
5540,2023,12,TE,Mo Alie-Cox,IND,24,1,1,30,30.0,15,15.0,15,15.0,15,15.0,5,5.0,0,1,0.0,1,0,0,1,1,1,0,0,30
5541,2023,12,TE,Noah Gray,KC,25,1,3,30,10.0,13,4.3,13,4.3,17,5.7,7,2.3,0,3,0.0,3,0,0,2,0,0,0,0,13
5542,2023,12,TE,Cole Turner,WAS,26,1,1,29,29.0,13,13.0,13,13.0,16,16.0,0,0.0,0,1,0.0,1,0,0,1,1,0,0,0,29
5543,2023,12,TE,Will Mallory,IND,27,1,2,29,14.5,12,6.0,21,10.5,17,8.5,5,2.5,0,3,0.0,2,0,1,2,0,0,0,0,17
5544,2023,12,TE,Michael Mayer,LV,28,1,2,27,13.5,7,3.5,11,5.5,20,10.0,5,2.5,0,4,0.0,2,0,0,2,0,0,0,0,17
5545,2023,12,TE,Elijah Higgins,ARI,29,1,1,26,26.0,15,15.0,24,24.0,11,11.0,0,0.0,0,2,0.0,1,0,0,1,1,0,0,0,26
5546,2023,12,TE,Noah Fant,SEA,30,1,2,25,12.5,22,11.0,22,11.0,3,1.5,0,0.0,0,2,0.0,2,0,0,1,0,0,0,0,16
5547,2023,12,TE,Kyle Pitts,ATL,31,1,2,22,11.0,23,11.5,23,11.5,-1,-0.5,0,0.0,0,2,0.0,2,0,0,2,0,0,0,0,11
5548,2023,12,TE,Will Dissly,LAC,32,1,1,21,21.0,7,7.0,7,7.0,14,14.0,3,3.0,0,1,0.0,1,0,0,1,1,0,0,0,21
5549,2023,12,TE,George Kittle,SF,33,1,3,19,6.3,8,2.7,55,18.3,11,3.7,0,0.0,0,5,0.0,3,0,1,1,0,0,0,0,11
5550,2023,12,TE,Jeremy Ruckert,NYJ,34,1,2,18,9.0,5,2.5,14,7.0,13,6.5,2,1.0,0,4,0.0,2,0,0,0,0,0,0,0,9
5551,2023,12,TE,Tanner Hudson,CIN,35,1,4,18,4.5,14,3.5,10,2.5,4,1.0,1,0.3,0,5,0.0,4,0,0,0,0,0,0,0,6
5552,2023,12,TE,Logan Thomas,FA,36,1,2,15,7.5,5,2.5,23,11.5,10,5.0,0,0.0,0,4,0.0,2,0,0,1,0,0,0,0,13
5553,2023,12,TE,Austin Hooper,NE,37,1,1,14,14.0,3,3.0,5,5.0,11,11.0,1,1.0,0,2,0.0,1,0,0,1,0,0,0,0,14
5554,2023,12,TE,Jack Stoll,NYG,38,1,1,14,14.0,0,0.0,6,6.0,14,14.0,6,6.0,1,2,0.0,1,0,1,1,0,0,0,0,14
5555,2023,12,TE,Stephen Sullivan,CAR,39,1,1,13,13.0,13,13.0,13,13.0,0,0.0,0,0.0,0,1,0.0,1,0,0,1,0,0,0,0,13
5556,2023,12,TE,Payne Durham,TB,40,1,1,12,12.0,9,9.0,9,9.0,3,3.0,0,0.0,0,1,0.0,1,0,1,1,0,0,0,0,12
5557,2023,12,TE,Luke Schoonmaker,DAL,41,1,1,12,12.0,6,6.0,9,9.0,6,6.0,6,6.0,1,2,0.0,1,0,0,1,0,0,0,0,12
5558,2023,12,TE,Josh Whyle,TEN,42,1,1,11,11.0,11,11.0,11,11.0,0,0.0,1,1.0,0,1,0.0,1,0,0,1,0,0,0,0,11
5559,2023,12,TE,Connor Heyward,PIT,43,1,2,11,5.5,0,0.0,0,0.0,11,5.5,1,0.5,0,2,0.0,2,0,0,1,0,0,0,0,10
5560,2023,12,TE,Durham Smythe,MIA,44,1,1,10,10.0,9,9.0,14,14.0,1,1.0,0,0.0,0,3,0.0,2,1,0,1,0,0,0,0,10
5561,2023,12,TE,Darnell Washington,PIT,45,1,1,10,10.0,4,4.0,4,4.0,6,6.0,2,2.0,1,1,0.0,1,0,0,1,0,0,0,0,10
5562,2023,12,TE,Colby Parkinson,LAR,46,1,1,9,9.0,9,9.0,9,9.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,9
5563,2023,12,TE,Brevin Jordan,HOU,47,1,1,9,9.0,6,6.0,9,9.0,3,3.0,0,0.0,0,2,0.0,1,0,0,0,0,0,0,0,9
5564,2023,12,TE,Brock Wright,DET,48,1,1,9,9.0,5,5.0,5,5.0,4,4.0,2,2.0,0,1,0.0,1,0,0,0,0,0,0,0,9
5565,2023,12,TE,Ian Thomas,CAR,49,1,1,9,9.0,4,4.0,4,4.0,5,5.0,2,2.0,0,1,0.0,1,0,0,0,0,0,0,0,9
5566,2023,12,TE,Charlie Woerner,ATL,50,1,1,9,9.0,2,2.0,2,2.0,7,7.0,4,4.0,0,1,0.0,1,0,0,0,0,0,0,0,9
5567,2023,12,TE,Daniel Bellinger,NYG,51,1,1,8,8.0,2,2.0,2,2.0,6,6.0,2,2.0,0,1,0.0,1,0,0,0,0,0,0,0,8
5568,2023,12,TE,Irv Smith Jr.,KC,52,1,2,8,4.0,3,1.5,3,1.5,5,2.5,2,1.0,0,2,0.0,2,0,0,0,0,0,0,0,6
5569,2023,12,TE,Tommy Tremble,CAR,53,1,1,7,7.0,6,6.0,6,6.0,1,1.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,7
5570,2023,12,TE,Davis Allen,LAR,54,1,1,6,6.0,0,0.0,0,0.0,6,6.0,2,2.0,0,1,0.0,1,0,1,0,0,0,0,0,6
5571,2023,12,TE,Dalton Schultz,HOU,55,1,1,2,2.0,3,3.0,37,37.0,-1,-1.0,0,0.0,0,2,0.0,1,0,0,0,0,0,0,0,2
5572,2023,12,TE,Mitchell Wilcox,NE,56,1,1,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,1
5573,2023,12,TE,Andrew Beck,HOU,57,1,1,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,1
5574,2023,12,TE,Hunter Kampmoyer,LAC,58,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5575,2023,12,TE,Brayden Willis,SF,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5576,2023,12,TE,Stephen Anderson,LAC,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5577,2023,12,TE,Kenny Yeboah,NYJ,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5578,2023,12,TE,Josh Pederson,JAC,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5579,2023,12,TE,Anthony Firkser,DET,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5580,2023,12,TE,Cole Fotheringham,LV,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5581,2023,12,TE,Sean McKeon,DAL,65,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5582,2023,12,TE,Blake Whiteheart,ARI,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5583,2023,12,TE,Kevin Rader,TEN,67,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5584,2023,12,TE,Travis Vokolek,ARI,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5585,2023,12,TE,James Winchester,KC,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5586,2023,12,TE,Marcedes Lewis,CHI,70,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5587,2023,12,TE,Nate Adkins,DEN,71,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5588,2023,12,TE,Julian Hill,MIA,72,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5589,2023,12,TE,Zach Gentry,LV,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5590,2023,12,TE,Nick Muse,MIN,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5591,2023,12,TE,Tucker Fisk,ATL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5592,2023,12,TE,Hunter Long,LAR,76,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5593,2023,12,TE,Rodney Williams,PIT,77,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5594,2023,12,TE,Matt Sokol,NE,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5595,2023,12,TE,Tanner Conner,MIA,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5596,2023,12,TE,Tyler Kroft,MIA,80,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5597,2023,12,TE,Zack Kuntz,NYJ,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5598,2023,12,TE,Nick Vannett,LAC,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5599,2023,12,TE,Eric Saubert,SF,83,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5600,2023,12,TE,Albert Okwuegbunam Jr.,PHI,84,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5601,2023,12,TE,Quintin Morris,BUF,85,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5602,2023,12,TE,Tyree Jackson,NYG,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5603,2023,12,TE,Lucas Krull,DEN,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5604,2023,12,TE,Leroy Watson,TEN,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5605,2023,12,TE,Grant Calcaterra,PHI,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5606,2023,12,TE,Noah Togiai,PHI,90,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5607,2023,12,TE,Brenton Strange,JAC,91,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5608,2023,12,TE,Brady Russell,SEA,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5609,2023,12,TE,Zach Ertz,WAS,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5610,2023,12,TE,John FitzPatrick,ATL,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
