,Year,Week,Position,Player,Team,Inside,Rank,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,RUSH ATT,RUSH YDS,RUSH TD,RUSH PCT,FL,G,FPTS,FPTS/G,ROST %
580,2021,8,TE,Travis Kelce,KC,10,8,1,1,1.0,2,2.0,0,1.0,0,0,0,0.0,0,1,1.2,1.2,1.0
581,2021,8,TE,Robert Tonyan,CHI,10,9,1,1,1.0,1,1.0,0,0.5,0,0,0,0.0,0,1,1.1,1.1,0.0
582,2021,8,TE,Tommy Tremble,CAR,10,10,1,1,1.0,1,1.0,0,1.0,0,0,0,0.0,0,1,1.1,1.1,0.0
583,2021,8,TE,Kylen Granson,IND,10,11,1,1,1.0,0,0.0,0,0.5,0,0,0,0.0,0,1,1.0,1.0,0.01
584,2021,8,TE,Adam Trautman,DEN,10,12,1,2,0.5,-1,-1.0,0,1.0,0,0,0,0.0,0,1,0.9,0.9,0.0
585,2021,8,TE,Mike Gesicki,CIN,10,13,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.03
586,2021,8,TE,T.J. Hockenson,MIN,10,14,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.8
587,2021,8,TE,Zach Gentry,LV,10,15,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.0
588,2021,8,TE,Cole Kmet,CHI,10,16,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.76
589,2021,8,TE,Gerald Everett,CHI,10,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.24
590,2021,8,TE,Austin Hooper,NE,10,18,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
591,2021,8,TE,Hunter Henry,NE,10,19,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.15
592,2021,8,TE,Marcedes Lewis,CHI,10,20,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
593,2021,8,TE,Jack Doyle,FA,5,1,1,1,1.0,5,5.0,1,0.5,0,0,0,0.0,0,1,7.5,7.5,0.02
594,2021,8,TE,Evan Engram,JAC,5,2,1,1,1.0,5,5.0,1,0.33,0,0,0,0.0,0,1,7.5,7.5,0.97
595,2021,8,TE,Pat Freiermuth,PIT,5,3,1,2,0.5,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.63
596,2021,8,TE,Kyle Rudolph,FA,5,4,1,2,0.5,1,1.0,1,0.67,0,0,0,0.0,0,1,7.1,7.1,0.0
597,2021,8,TE,Robert Tonyan,CHI,5,5,1,1,1.0,1,1.0,0,0.5,0,0,0,0.0,0,1,1.1,1.1,0.0
598,2021,8,TE,Kylen Granson,IND,5,6,1,1,1.0,0,0.0,0,0.5,0,0,0,0.0,0,1,1.0,1.0,0.01
599,2021,8,TE,Adam Trautman,DEN,5,7,1,1,1.0,-1,-1.0,0,1.0,0,0,0,0.0,0,1,0.9,0.9,0.0
600,2021,8,TE,Marcedes Lewis,CHI,5,8,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
601,2021,8,TE,Hunter Henry,NE,5,9,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.15
602,2021,8,TE,Gerald Everett,CHI,5,10,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.24
603,2021,8,TE,Mike Gesicki,CIN,5,11,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.03
604,2021,8,TE,T.J. Hockenson,MIN,5,12,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.8
605,2021,9,TE,Pat Freiermuth,PIT,20,1,2,2,1.0,14,7.0,2,1.0,0,0,0,0.0,0,1,15.4,15.4,0.63
606,2021,9,TE,Ryan Griffin,FA,20,2,2,2,1.0,13,6.5,1,1.0,0,0,0,0.0,0,1,9.3,9.3,0.0
607,2021,9,TE,David Njoku,CLE,20,3,1,3,0.33,18,18.0,1,0.75,0,0,0,0.0,0,1,8.8,8.8,0.93
608,2021,9,TE,Donald Parham Jr.,LAC,20,4,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.01
609,2021,9,TE,Hunter Henry,NE,20,5,1,2,0.5,7,7.0,1,0.67,0,0,0,0.0,0,1,7.7,7.7,0.15
610,2021,9,TE,George Kittle,SF,20,6,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.96
611,2021,9,TE,Geoff Swaim,ARI,20,7,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
612,2021,9,TE,Stephen Anderson,LAC,20,8,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
613,2021,9,TE,Travis Kelce,KC,20,9,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,1.0
614,2021,9,TE,Jack Doyle,FA,20,10,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
615,2021,9,TE,Hayden Hurst,LAC,20,11,1,2,0.5,16,16.0,0,0.5,0,0,0,0.0,0,1,2.6,2.6,0.02
616,2021,9,TE,Austin Hooper,NE,20,12,1,1,1.0,11,11.0,0,0.25,0,0,0,0.0,0,1,2.1,2.1,0.0
617,2021,9,TE,Cole Kmet,CHI,20,13,1,1,1.0,10,10.0,0,0.33,0,0,0,0.0,0,1,2.0,2.0,0.76
618,2021,9,TE,Kyle Pitts,ATL,20,14,1,2,0.5,7,7.0,0,0.5,0,0,0,0.0,0,1,1.7,1.7,0.86
619,2021,9,TE,Brevin Jordan,HOU,20,15,1,1,1.0,4,4.0,0,0.5,0,0,0,0.0,0,1,1.4,1.4,0.05
620,2021,9,TE,Jordan Akins,CLE,20,16,1,1,1.0,3,3.0,0,0.5,0,0,0,0.0,0,1,1.3,1.3,0.0
621,2021,9,TE,Taysom Hill,NO,20,17,0,0,0.0,0,0,0,0.0,1,4,0,1.0,0,1,0.4,0.4,0.44
622,2021,9,TE,Adam Trautman,DEN,20,18,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
623,2021,9,TE,Tyler Conklin,NYJ,20,19,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.31
624,2021,9,TE,Jared Cook,FA,20,20,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
625,2021,9,TE,Ian Thomas,CAR,20,21,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
626,2021,9,TE,Mark Andrews,BAL,20,22,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.73
627,2021,9,TE,Dan Arnold,FA,20,23,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
628,2021,9,TE,Jimmy Graham,NO,20,24,0,2,0.0,0,0,0,0.67,0,0,0,0.0,0,1,0.0,0.0,0.0
629,2021,9,TE,Adam Shaheen,FA,20,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
630,2021,9,TE,Tyler Higbee,LAR,20,26,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
631,2021,9,TE,Darren Waller,NYG,20,27,0,3,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.75
632,2021,9,TE,C.J. Uzomah,PHI,20,28,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
633,2021,9,TE,Jonnu Smith,MIA,20,29,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.09
634,2021,9,TE,Pat Freiermuth,PIT,15,1,2,2,1.0,14,7.0,2,1.0,0,0,0,0.0,0,1,15.4,15.4,0.63
635,2021,9,TE,Ryan Griffin,FA,15,2,2,2,1.0,13,6.5,1,1.0,0,0,0,0.0,0,1,9.3,9.3,0.0
636,2021,9,TE,Donald Parham Jr.,LAC,15,3,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.01
637,2021,9,TE,Hunter Henry,NE,15,4,1,1,1.0,7,7.0,1,1.0,0,0,0,0.0,0,1,7.7,7.7,0.15
638,2021,9,TE,George Kittle,SF,15,5,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.96
639,2021,9,TE,Geoff Swaim,ARI,15,6,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
640,2021,9,TE,Stephen Anderson,LAC,15,7,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
641,2021,9,TE,Travis Kelce,KC,15,8,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,1.0
642,2021,9,TE,Jack Doyle,FA,15,9,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
643,2021,9,TE,Cole Kmet,CHI,15,10,1,1,1.0,10,10.0,0,0.33,0,0,0,0.0,0,1,2.0,2.0,0.76
644,2021,9,TE,Jordan Akins,CLE,15,11,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
645,2021,9,TE,Taysom Hill,NO,15,12,0,0,0.0,0,0,0,0.0,1,4,0,1.0,0,1,0.4,0.4,0.44
646,2021,9,TE,Jared Cook,FA,15,13,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
647,2021,9,TE,Hayden Hurst,LAC,15,14,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.02
648,2021,9,TE,Adam Trautman,DEN,15,15,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
649,2021,9,TE,David Njoku,CLE,15,16,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.93
650,2021,9,TE,Dan Arnold,FA,15,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
651,2021,9,TE,Adam Shaheen,FA,15,18,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
652,2021,9,TE,Jimmy Graham,NO,15,19,0,2,0.0,0,0,0,0.67,0,0,0,0.0,0,1,0.0,0.0,0.0
653,2021,9,TE,Tyler Higbee,LAR,15,20,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
654,2021,9,TE,Darren Waller,NYG,15,21,0,3,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.75
655,2021,9,TE,C.J. Uzomah,PHI,15,22,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
656,2021,9,TE,Kyle Pitts,ATL,15,23,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.86
657,2021,9,TE,Pat Freiermuth,PIT,10,1,2,2,1.0,14,7.0,2,1.0,0,0,0,0.0,0,1,15.4,15.4,0.63
658,2021,9,TE,Donald Parham Jr.,LAC,10,2,1,1,1.0,8,8.0,1,0.5,0,0,0,0.0,0,1,7.8,7.8,0.01
659,2021,9,TE,Hunter Henry,NE,10,3,1,1,1.0,7,7.0,1,1.0,0,0,0,0.0,0,1,7.7,7.7,0.15
660,2021,9,TE,George Kittle,SF,10,4,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.96
661,2021,9,TE,Geoff Swaim,ARI,10,5,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
662,2021,9,TE,Stephen Anderson,LAC,10,6,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
663,2021,9,TE,Travis Kelce,KC,10,7,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,1.0
664,2021,9,TE,Jack Doyle,FA,10,8,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
665,2021,9,TE,Jordan Akins,CLE,10,9,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
666,2021,9,TE,Taysom Hill,NO,10,10,0,0,0.0,0,0,0,0.0,1,4,0,1.0,0,1,0.4,0.4,0.44
667,2021,9,TE,Jared Cook,FA,10,11,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
668,2021,9,TE,Adam Trautman,DEN,10,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
669,2021,9,TE,Dan Arnold,FA,10,13,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
670,2021,9,TE,David Njoku,CLE,10,14,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.93
671,2021,9,TE,Adam Shaheen,FA,10,15,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
672,2021,9,TE,Jimmy Graham,NO,10,16,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
673,2021,9,TE,Tyler Higbee,LAR,10,17,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
674,2021,9,TE,Darren Waller,NYG,10,18,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.75
675,2021,9,TE,C.J. Uzomah,PHI,10,19,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
676,2021,9,TE,Kyle Pitts,ATL,10,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.86
677,2021,9,TE,Pat Freiermuth,PIT,5,1,1,1,1.0,4,4.0,1,1.0,0,0,0,0.0,0,1,7.4,7.4,0.63
678,2021,9,TE,Geoff Swaim,ARI,5,2,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
679,2021,9,TE,Stephen Anderson,LAC,5,3,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
680,2021,9,TE,Travis Kelce,KC,5,4,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,1.0
681,2021,9,TE,Jack Doyle,FA,5,5,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.02
682,2021,9,TE,Jordan Akins,CLE,5,6,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
683,2021,9,TE,Jared Cook,FA,5,7,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
684,2021,9,TE,Tyler Higbee,LAR,5,8,0,2,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.2
685,2021,9,TE,David Njoku,CLE,5,9,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.93
686,2021,9,TE,Adam Shaheen,FA,5,10,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
687,2021,9,TE,Dan Arnold,FA,5,11,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
688,2021,9,TE,Adam Trautman,DEN,5,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
689,2021,9,TE,Kyle Pitts,ATL,5,13,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.86
690,2021,10,TE,Tyler Conklin,NYJ,20,1,2,3,0.67,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.31
691,2021,10,TE,Hunter Henry,NE,20,2,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.15
692,2021,10,TE,Tyler Higbee,LAR,20,3,2,2,1.0,8,4.0,1,0.67,0,0,0,0.0,0,1,8.8,8.8,0.2
693,2021,10,TE,George Kittle,SF,20,4,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.96
694,2021,10,TE,Cameron Brate,FA,20,5,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.02
695,2021,10,TE,Mark Andrews,BAL,20,6,1,2,0.5,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.73
696,2021,10,TE,MyCole Pruitt,PIT,20,7,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
697,2021,10,TE,Austin Hooper,NE,20,8,1,1,1.0,2,2.0,1,0.33,0,0,0,0.0,0,1,7.2,7.2,0.0
698,2021,10,TE,Noah Gray,KC,20,9,1,3,0.33,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.01
699,2021,10,TE,Adam Shaheen,FA,20,10,2,3,0.67,13,6.5,0,0.6,0,0,0,0.0,0,1,3.3,3.3,0.0
700,2021,10,TE,Pat Freiermuth,PIT,20,11,2,3,0.67,12,6.0,0,1.0,0,0,0,0.0,0,1,3.2,3.2,0.63
701,2021,10,TE,Dan Arnold,FA,20,12,1,1,1.0,14,14.0,0,1.0,0,0,0,0.0,0,1,2.4,2.4,0.0
702,2021,10,TE,Noah Fant,SEA,20,13,1,2,0.5,10,10.0,0,1.0,0,0,0,0.0,0,1,2.0,2.0,0.02
703,2021,10,TE,Jared Cook,FA,20,14,1,1,1.0,10,10.0,0,0.5,0,0,0,0.0,0,1,2.0,2.0,0.0
704,2021,10,TE,Ricky Seals-Jones,FA,20,15,1,1,1.0,8,8.0,0,1.0,0,0,0,0.0,0,1,1.8,1.8,0.0
705,2021,10,TE,Harrison Bryant,LV,20,16,1,1,1.0,5,5.0,0,0.33,0,0,0,0.0,0,1,1.5,1.5,0.0
706,2021,10,TE,Josiah Deguara,JAC,20,17,1,2,0.5,5,5.0,0,1.0,0,0,0,0.0,0,1,1.5,1.5,0.0
707,2021,10,TE,Jack Stoll,NYG,20,18,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.0
708,2021,10,TE,Taysom Hill,NO,20,19,0,0,0.0,0,0,0,0.0,2,13,0,1.0,0,1,1.3,1.3,0.44
709,2021,10,TE,Tommy Tremble,CAR,20,20,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
710,2021,10,TE,Kendall Blanton,FA,20,21,1,1,1.0,2,2.0,0,0.33,0,0,0,0.0,0,1,1.2,1.2,0.0
711,2021,10,TE,Blake Bell,KC,20,22,0,0,0.0,0,0,0,0.0,1,3,0,1.0,0,1,0.3,0.3,0.0
712,2021,10,TE,Mike Gesicki,CIN,20,23,0,2,0.0,0,0,0,0.4,0,0,0,0.0,0,1,0.0,0.0,0.03
713,2021,10,TE,Dalton Schultz,HOU,20,24,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.8
714,2021,10,TE,Mo Alie-Cox,IND,20,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
715,2021,10,TE,T.J. Hockenson,MIN,20,26,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.8
716,2021,10,TE,Donald Parham Jr.,LAC,20,27,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.01
717,2021,10,TE,David Njoku,CLE,20,28,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.93
718,2021,10,TE,Tyler Conklin,NYJ,15,1,2,3,0.67,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.31
719,2021,10,TE,Hunter Henry,NE,15,2,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.15
720,2021,10,TE,Tyler Higbee,LAR,15,3,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.2
721,2021,10,TE,George Kittle,SF,15,4,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.96
722,2021,10,TE,Cameron Brate,FA,15,5,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.02
723,2021,10,TE,Mark Andrews,BAL,15,6,1,2,0.5,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.73
724,2021,10,TE,MyCole Pruitt,PIT,15,7,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
725,2021,10,TE,Austin Hooper,NE,15,8,1,1,1.0,2,2.0,1,0.33,0,0,0,0.0,0,1,7.2,7.2,0.0
726,2021,10,TE,Noah Gray,KC,15,9,1,3,0.33,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.01
727,2021,10,TE,Adam Shaheen,FA,15,10,2,3,0.67,13,6.5,0,0.6,0,0,0,0.0,0,1,3.3,3.3,0.0
728,2021,10,TE,Pat Freiermuth,PIT,15,11,1,2,0.5,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.63
729,2021,10,TE,Harrison Bryant,LV,15,12,1,1,1.0,5,5.0,0,0.33,0,0,0,0.0,0,1,1.5,1.5,0.0
730,2021,10,TE,Jack Stoll,NYG,15,13,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.0
731,2021,10,TE,Tommy Tremble,CAR,15,14,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
732,2021,10,TE,Taysom Hill,NO,15,15,0,0,0.0,0,0,0,0.0,1,5,0,1.0,0,1,0.5,0.5,0.44
733,2021,10,TE,Blake Bell,KC,15,16,0,0,0.0,0,0,0,0.0,1,3,0,1.0,0,1,0.3,0.3,0.0
734,2021,10,TE,Josiah Deguara,JAC,15,17,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
735,2021,10,TE,David Njoku,CLE,15,18,0,1,0.0,0,0,0,0.33,0,0,0,0.0,0,1,0.0,0.0,0.93
736,2021,10,TE,Donald Parham Jr.,LAC,15,19,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
737,2021,10,TE,T.J. Hockenson,MIN,15,20,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.8
738,2021,10,TE,Dalton Schultz,HOU,15,21,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.8
739,2021,10,TE,Mike Gesicki,CIN,15,22,0,2,0.0,0,0,0,0.4,0,0,0,0.0,0,1,0.0,0.0,0.03
740,2021,10,TE,Dan Arnold,FA,15,23,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
741,2021,10,TE,Mo Alie-Cox,IND,15,24,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
742,2021,10,TE,Noah Fant,SEA,15,25,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.02
743,2021,10,TE,Tyler Conklin,NYJ,10,1,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.31
744,2021,10,TE,Hunter Henry,NE,10,2,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.15
745,2021,10,TE,Tyler Higbee,LAR,10,3,1,1,1.0,10,10.0,1,1.0,0,0,0,0.0,0,1,8.0,8.0,0.2
746,2021,10,TE,George Kittle,SF,10,4,1,1,1.0,8,8.0,1,1.0,0,0,0,0.0,0,1,7.8,7.8,0.96
747,2021,10,TE,Cameron Brate,FA,10,5,1,1,1.0,6,6.0,1,1.0,0,0,0,0.0,0,1,7.6,7.6,0.02
748,2021,10,TE,Mark Andrews,BAL,10,6,1,2,0.5,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.73
749,2021,10,TE,Austin Hooper,NE,10,7,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
750,2021,10,TE,MyCole Pruitt,PIT,10,8,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
751,2021,10,TE,Noah Gray,KC,10,9,1,3,0.33,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.01
752,2021,10,TE,Pat Freiermuth,PIT,10,10,1,2,0.5,6,6.0,0,1.0,0,0,0,0.0,0,1,1.6,1.6,0.63
753,2021,10,TE,Jack Stoll,NYG,10,11,1,1,1.0,4,4.0,0,1.0,0,0,0,0.0,0,1,1.4,1.4,0.0
754,2021,10,TE,Tommy Tremble,CAR,10,12,1,1,1.0,3,3.0,0,1.0,0,0,0,0.0,0,1,1.3,1.3,0.0
755,2021,10,TE,Mike Gesicki,CIN,10,13,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.03
756,2021,10,TE,Mo Alie-Cox,IND,10,14,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
757,2021,10,TE,T.J. Hockenson,MIN,10,15,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.8
758,2021,10,TE,Donald Parham Jr.,LAC,10,16,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
759,2021,10,TE,Adam Shaheen,FA,10,17,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
760,2021,10,TE,David Njoku,CLE,10,18,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.93
761,2021,10,TE,Dan Arnold,FA,10,19,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
762,2021,10,TE,Hunter Henry,NE,5,1,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.15
763,2021,10,TE,Tyler Conklin,NYJ,5,2,2,2,1.0,6,3.0,2,1.0,0,0,0,0.0,0,1,14.6,14.6,0.31
764,2021,10,TE,Mark Andrews,BAL,5,3,1,1,1.0,5,5.0,1,1.0,0,0,0,0.0,0,1,7.5,7.5,0.73
765,2021,10,TE,MyCole Pruitt,PIT,5,4,1,1,1.0,2,2.0,1,1.0,0,0,0,0.0,0,1,7.2,7.2,0.0
766,2021,10,TE,Austin Hooper,NE,5,5,1,1,1.0,2,2.0,1,0.5,0,0,0,0.0,0,1,7.2,7.2,0.0
767,2021,10,TE,Noah Gray,KC,5,6,1,1,1.0,1,1.0,1,1.0,0,0,0,0.0,0,1,7.1,7.1,0.01
768,2021,10,TE,David Njoku,CLE,5,7,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.93
769,2021,10,TE,Adam Shaheen,FA,5,8,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.0
770,2021,10,TE,Mo Alie-Cox,IND,5,9,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0
771,2021,10,TE,Dan Arnold,FA,5,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
772,2021,10,TE,Mike Gesicki,CIN,5,11,0,1,0.0,0,0,0,0.5,0,0,0,0.0,0,1,0.0,0.0,0.03
773,2021,10,TE,Donald Parham Jr.,LAC,5,12,0,1,0.0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.01
